census_tract,current_state_diabetes,min_improvement_diabetes,median_improvement_diabetes,max_improvement_diabetes,current_state_high_bp,min_improvement_high_bp,median_improvement_high_bp,max_improvement_high_bp,current_state_poor_phys_health,min_improvement_poor_phys_health,median_improvement_poor_phys_health,max_improvement_poor_phys_health,mileage_added
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.15
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.2
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.25
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.3
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.35
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.4
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.45
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.5
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.55
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.6
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.65
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.7
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.75
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.8
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.85
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.9
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,1.95
51710000902,97.8,0,0,0,89.6,0,0,0,94.3,0,0,0,2
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.25
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.3
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.35
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.4
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.45
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.5
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.55
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.6
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.65
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.7
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.75
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.8
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.85
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.9
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,0.95
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.05
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.1
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.15
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.2
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.25
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.3
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.35
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.4
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.45
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.5
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.55
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.6
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.65
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.7
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.75
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.8
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.85
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.9
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,1.95
51710001100,92.7,0,0,0.7,76.4,0,0,0,90.1,0,1.5,2.9,2
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.25
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.3
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.35
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.4
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.45
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.5
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.55
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.6
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.65
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.7
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.75
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.8
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.85
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.9
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,0.95
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.05
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.1
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.15
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.2
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.25
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.3
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.35
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.4
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.45
51710001200,91.8,0.1,1.5,2,70.6,1.6,2.6,5.8,90.1,0,1.3,2.3,1.5
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.55
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.6
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.65
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.7
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.75
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.8
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.85
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.9
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,1.95
51710001200,91.8,0.9,1.5,2,70.6,2.7,5.2,5.8,90.1,0,1.3,2.9,2
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.25
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.3
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.35
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.4
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.45
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.5
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.55
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.6
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.65
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.7
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.75
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.8
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.85
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.9
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,0.95
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.05
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.1
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.15
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.2
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.25
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.3
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.35
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.4
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.45
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.5
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.55
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.6
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.65
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.7
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.75
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.8
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.85
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.9
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,1.95
51710001300,92,0,0.5,1.4,73.3,0,0,0,90,0,1.6,3,2
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.25
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.3
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.35
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.4
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.45
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.5
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.55
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.6
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.65
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.7
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.75
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.8
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.85
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.9
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,0.95
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.05
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.1
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.15
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.2
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.25
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.3
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.35
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.4
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.45
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.5
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.55
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.6
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.65
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.7
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.75
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.8
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.85
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.9
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,1.95
51710001500,93.6,0,1.5,2.6,75.6,0,3.3,8.3,92.2,0,0,0.7,2
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.25
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.3
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.35
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.4
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.45
51710001700,90,1.5,2.7,3.4,66.1,5.3,7.2,10.3,88.6,0.7,1.5,4.4,0.5
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.55
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.6
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.65
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.7
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.75
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.8
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.85
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.9
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,0.95
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.05
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.1
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.15
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.2
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.25
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.3
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.35
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.4
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.45
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.5
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.55
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.6
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.65
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.7
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.75
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.8
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.85
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.9
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,1.95
51710001700,90,1.5,6.2,7.8,66.1,5.3,17.8,23.5,88.6,0.7,2.7,5.7,2
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.25
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.3
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.35
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.4
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.45
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.5
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.55
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.6
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.65
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.7
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.75
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.8
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.85
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.9
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,0.95
51710002200,92.6,0.1,0.3,0.8,69.6,3.7,6.2,6.8,92.1,0,0,0.9,1
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.05
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.1
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.15
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.2
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.25
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.3
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.35
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.4
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.45
51710002200,92.6,0.3,0.8,1,69.6,3.7,6.2,6.8,92.1,0,0.1,0.9,1.5
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.55
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.6
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.65
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.7
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.75
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.8
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.85
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.9
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,1.95
51710002200,92.6,0.3,3.6,5.2,69.6,3.7,14.3,20,92.1,0,0.1,2.2,2
51710002400,93.8,0,0,0,73.2,0,0,3.2,92.4,0,0,0,0.25
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.3
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.35
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.4
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.45
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.5
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.55
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.6
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.65
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.7
51710002400,93.8,0,0,0,73.2,0,2.6,3.2,92.4,0,0,0,0.75
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,0.8
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,0.85
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,0.9
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,0.95
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.05
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.1
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.15
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.2
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.25
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.3
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.35
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.4
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.45
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.5
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.55
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.6
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.65
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.7
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.75
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.8
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.85
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.9
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,1.95
51710002400,93.8,0,0,0,73.2,0.1,2.6,3.2,92.4,0,0,0.6,2
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.25
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.3
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.35
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.4
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.45
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.5
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.55
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.6
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.65
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.7
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.75
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.8
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.85
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.9
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,0.95
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.05
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.1
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.15
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.2
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.25
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.3
